2000 100000
1794 1575 303
788 425 723
709 1157 938
869 904 510
1260 197 908
644 209 502
392 560 950
1669 1779 482
1340 1962 493
1475 1750 624
1687 1910 85
1569 669 695
968 609 932
369 1066 380
1435 228 152
1093 1880 663
922 1971 347
1790 72 391
628 390 982
247 649 408
1162 1373 446
658 478 390
1882 1610 51
1482 1899 807
872 877 974
70 1704 79
1539 1774 637
1544 597 472
913 336 854
196 1109 389
567 1292 98
793 752 637
1194 1383 411
101 384 442
276 583 607
1019 1097 533
130 1851 163
1650 1407 942
1487 1202 43
584 79 890
1762 1074 119
463 441 203
662 719 284
1656 327 287
1666 1052 760
1211 38 980
1956 826 890
723 753 200
1897 1614 906
322 692 852
477 1878 471
770 745 459
1132 1766 310
793 1687 767
450 302 904
466 1117 323
1166 1015 789
1518 40 108
1825 752 53
46 1710 588
1933 359 370
1219 532 489
834 1357 107
950 1494 738
625 6 219
1247 442 897
1252 1157 424
1751 872 950
787 1306 11
1202 1820 874
1914 1471 316
594 875 432
1904 507 348
523 553 722
586 526 407
1877 863 114
484 202 122
636 179 704
501 74 309
416 487 485
473 149 831
1797 1819 969
1212 1535 673
1569 811 175
92 756 327
167 1413 211
1148 1144 773
576 417 401
1300 1554 583
156 1731 778
1754 1333 864
1543 116 302
254 581 776
1059 1621 727
177 372 913
1693 466 736
996 1004 536
1398 1107 581
1872 808 289
1796 670 181
889 746 914
1155 242 832
957 1625 214
1554 418 41
1815 886 404
904 1919 882
1329 779 158
1830 1131 46
553 1760 491
787 795 800
1215 1517 970
358 981 812
1528 1381 413
36 1321 556
271 656 528
1243 733 577
166 1313 193
291 1005 375
1234 1136 174
1607 627 481
1909 526 258
48 1268 972
1687 1786 912
674 799 881
549 1490 177
1007 1273 990
1331 86 565
523 1993 823
1217 1327 93
991 763 757
1460 1181 670
1786 1341 815
1677 1822 14
437 1744 163
1617 310 938
860 1301 420
393 377 526
918 1812 509
399 389 662
1857 1526 548
240 617 896
1251 310 564
3 1458 718
548 1942 310
1657 1555 123
1049 1007 850
1334 1011 416
921 1856 757
685 684 63
1221 1437 645
1959 1440 959
1498 416 157
23 763 933
439 919 242
72 1604 508
1661 1168 677
1080 196 602
557 1150 936
1129 22 250
652 144 358
1451 76 702
570 865 821
775 397 199
1356 1025 239
408 1627 87
1760 1049 391
1424 226 72
1263 193 690
1126 797 788
109 543 921
664 1298 563
1876 231 711
1245 1516 482
1162 1709 343
706 1795 427
637 305 877
690 800 379
1906 133 323
1415 946 545
385 1237 725
1294 502 256
1870 1425 872
1454 1878 24
1927 385 75
1008 1876 135
1215 1032 572
528 196 51
1965 597 982
649 1751 507
446 335 966
921 1420 48
1601 1687 283
1128 504 406
214 225 307
1770 1616 799
1272 193 726
792 1693 569
1492 1866 549
1837 16 647
1501 1197 186
179 199 671
12 1995 339
445 1724 550
899 256 32
1093 1066 300
658 1948 542
450 1141 501
1844 1620 131
82 1997 352
976 1491 381
1312 474 656
1142 813 364
1189 1156 771
605 1660 739
993 926 607
37 654 660
1638 1400 104
841 230 101
873 476 799
410 637 815
1599 881 394
568 1207 727
1544 642 218
1748 707 859
1375 624 90
786 66 449
128 406 713
433 1013 193
1722 762 501
1692 1422 751
728 930 453
1257 1902 344
1198 1009 608
1679 1094 337
1595 251 567
555 1345 706
784 120 499
1327 751 953
110 391 427
459 180 451
298 1444 527
1019 1656 967
222 517 746
1151 1192 472
844 1042 636
1177 1991 750
1399 452 731
311 549 870
960 251 489
1067 280 143
879 435 942
1454 1096 866
820 1682 39
1713 683 539
955 875 352
1308 367 175
1653 889 199
1711 1898 35
160 124 145
1884 896 37
1749 717 357
1521 71 29
164 1000 287
1644 583 875
1855 1964 754
1303 1978 672
1224 1919 783
603 1172 80
940 1557 902
1328 1153 402
607 1718 216
1483 1367 959
697 716 331
715 336 291
1045 703 400
309 1144 876
1760 1677 17
598 110 31
1391 1732 306
981 173 542
134 883 627
1503 7 104
911 1917 917
365 193 106
473 1234 779
1736 817 612
1103 788 334
1114 550 562
546 1053 582
556 909 563
1150 196 391
1470 1533 45
1100 1136 449
1300 427 146
1486 393 767
1466 1153 802
501 147 476
1978 1400 995
250 585 537
1987 782 231
1878 1577 416
164 368 910
405 990 143
1264 1785 291
390 1848 290
1319 594 919
603 664 997
1679 770 102
1470 660 564
1681 1306 588
1921 227 990
109 508 719
887 610 195
1768 1878 108
1641 1635 537
1058 1560 225
643 1447 374
995 487 134
877 1377 479
262 1284 583
1067 1085 141
260 219 285
1846 1557 127
1165 1114 640
977 1793 880
349 267 598
369 521 752
979 1768 236
1745 615 698
988 625 499
1469 673 324
1207 1966 318
1279 1791 67
1956 120 613
1210 308 836
1386 1265 251
1679 810 209
1193 297 258
1060 389 308
350 898 117
1016 1385 186
1195 1268 712
256 1897 802
555 1677 385
368 1459 600
1906 927 302
1392 1672 549
1674 1686 772
173 140 583
580 786 117
949 1631 566
630 1711 259
774 1208 847
304 1783 270
349 1823 595
920 1367 76
1015 669 157
998 1754 270
202 695 481
256 670 527
652 930 420
943 608 347
1445 1049 548
1034 1756 518
770 1065 363
169 866 467
1228 692 93
607 137 166
1095 196 684
1005 1888 218
625 1629 551
1465 1368 826
986 1519 633
708 757 514
1654 1928 467
1591 940 476
1418 1584 455
1361 251 989
179 1686 440
943 1644 981
1167 1895 294
982 809 891
754 1094 771
53 1225 133
226 1500 308
1441 1226 548
1989 271 959
1368 835 588
951 1569 835
1076 967 835
318 549 332
929 290 471
1710 382 165
447 487 643
1483 864 48
218 1338 287
1392 129 936
1241 330 281
669 978 832
1136 490 422
343 261 703
1656 795 42
1172 776 679
1563 353 109
825 1258 301
740 660 451
1051 1581 78
88 310 181
335 1788 644
135 1761 486
1024 1008 86
1876 1101 250
169 1491 756
1190 630 675
1419 897 560
1446 1755 643
491 60 338
1952 223 527
549 970 569
605 1345 173
1596 960 859
1124 1352 946
572 1427 553
1176 1302 760
97 1857 957
1742 1950 417
545 1570 568
579 904 431
871 1877 683
1201 595 758
301 1527 345
714 1144 432
887 476 99
1056 1769 214
1483 522 756
1812 1715 218
794 1830 378
1702 1044 159
1921 1827 29
1335 1073 366
203 192 243
543 646 495
484 1220 109
1872 777 877
766 253 567
152 1906 772
757 508 859
336 632 466
1095 427 880
584 711 504
725 458 90
585 493 652
698 1099 408
908 1697 63
1436 798 561
1258 32 949
1181 1491 723
809 1073 575
1625 1202 285
1940 114 162
1786 1443 227
1089 256 636
757 682 407
1058 1807 647
686 1785 479
1230 118 860
626 795 573
681 510 857
423 804 710
770 1337 50
162 60 282
622 854 737
1254 1263 26
1810 1793 711
745 607 285
607 1659 146
1789 1628 344
577 693 295
374 482 142
119 1709 44
1563 1434 441
534 1173 326
1574 826 740
1488 306 732
578 1948 552
396 1366 121
1785 359 329
1414 489 157
59 1050 735
1923 1237 268
1503 511 629
1072 1307 881
930 208 107
1366 1862 250
146 683 224
1652 187 451
1245 950 566
1376 1656 201
1768 19 80
104 244 147
1509 1425 650
580 1425 967
404 64 137
1574 119 794
1609 1363 330
1827 367 592
816 1362 861
1629 1041 383
774 1640 340
1845 1921 757
352 1786 439
254 786 229
321 1282 577
212 1526 940
1020 1599 431
1006 1405 449
903 1509 740
1993 1201 583
1720 1570 626
174 243 250
677 1378 306
1118 1670 810
1308 1354 495
1724 655 568
1181 1400 367
215 427 548
1413 456 847
1021 580 486
1385 1063 636
1965 817 95
1799 1419 570
1534 247 98
1647 1220 471
437 1950 723
57 739 363
675 92 542
631 273 680
466 1497 993
523 1901 453
1411 1493 536
1067 1613 887
278 977 27
638 765 597
1949 788 775
1539 1954 851
1064 1020 202
957 981 948
166 197 561
664 528 89
1336 716 450
1994 1018 653
1757 1146 727
197 1266 924
1743 227 63
825 929 129
1683 287 87
34 1719 138
1308 1922 420
1959 1886 215
872 1292 966
942 1463 704
530 1391 10
1437 768 703
1093 1255 543
692 983 360
745 1361 401
1750 819 888
1521 290 153
221 1696 666
749 402 764
1291 1453 459
553 1066 803
1145 645 448
633 497 113
77 1174 759
1010 1526 32
621 1177 272
1021 275 902
1256 1101 764
494 987 462
1551 1326 292
243 807 890
1093 1541 122
1396 1965 61
1773 1403 231
108 70 861
1414 574 756
1772 1214 466
1603 1785 121
1681 1529 505
1697 1372 65
1654 830 511
171 1543 41
1743 923 829
1730 374 443
685 1230 355
1117 1339 36
1905 1254 868
909 375 304
959 1259 398
1291 1169 295
1972 1074 660
1658 167 48
1789 1710 804
1952 1270 919
901 1424 137
706 274 551
1675 1639 135
205 1158 930
1126 340 101
315 1928 785
544 1132 314
60 1077 581
1764 423 938
1653 827 160
1029 1423 178
1296 684 355
1438 1550 723
64 723 835
1634 921 817
191 1174 629
1553 1965 422
1387 317 156
1683 663 568
1710 508 554
714 1911 514
1979 1169 401
1952 1431 269
898 253 326
1003 93 459
1780 1331 539
104 1119 126
1603 281 175
1290 94 403
1368 1573 845
508 476 182
1616 375 719
44 1821 421
624 574 904
1071 1982 913
1184 1635 263
413 9 278
271 1746 27
1172 785 701
1419 1757 511
121 880 28
847 1716 390
1616 223 662
1973 1056 852
1384 1468 583
1611 148 884
1940 997 57
1318 1336 325
12 1759 12
694 119 421
845 1579 128
861 661 265
1370 1890 188
915 188 639
688 98 462
1272 1200 385
523 1216 611
491 1151 797
92 911 986
1942 962 913
1721 1526 884
206 1377 831
1234 1988 74
1900 266 801
237 1050 764
1387 803 913
426 917 175
433 323 135
638 399 618
541 340 360
1024 1024 598
1692 1562 948
754 1533 502
1490 109 452
916 520 222
973 253 806
1222 1315 84
134 1692 496
1086 11 905
584 479 577
1366 395 115
1606 148 552
654 75 127
1005 1198 20
1459 746 272
1503 899 625
906 108 658
1870 978 605
817 575 795
124 1065 875
1043 727 245
916 1547 179
1417 289 948
219 196 971
859 1429 922
140 1736 86
1849 1643 895
1774 1504 212
1912 1036 554
1740 670 864
682 1268 220
983 450 272
855 726 966
1198 1769 151
1622 1310 196
959 1920 761
1725 349 128
1563 330 178
915 539 833
690 465 562
394 45 294
343 373 162
1860 1916 97
535 1360 694
1580 571 252
314 1598 876
1877 671 124
1004 225 969
1643 1073 738
589 1156 249
654 437 347
14 1240 370
1855 1315 531
316 1022 933
537 1280 331
1135 149 630
489 661 255
802 1492 977
204 1975 457
160 1663 234
168 220 748
1272 896 628
1448 1472 925
1772 643 789
3 1725 389
71 1859 929
787 1618 641
278 1807 29
1253 846 140
171 1933 549
723 1479 467
1236 1647 901
1995 1486 186
349 1253 174
235 141 875
1017 1409 805
447 902 310
670 1360 297
298 163 64
524 412 475
90 1820 14
1301 1488 57
968 1734 71
450 1 488
586 1886 21
1966 1085 366
688 931 907
507 1252 977
1627 1329 343
1485 440 973
1245 921 311
978 420 453
258 549 370
1619 913 914
978 1600 72
1272 51 352
1586 1609 280
1579 896 713
1465 1142 949
1862 649 966
1137 546 454
1675 843 422
291 1782 497
526 1648 366
1448 1001 150
550 1575 801
1982 1609 876
25 1098 945
1440 1204 425
310 103 930
1828 269 398
764 1321 797
549 911 462
1125 323 166
489 331 187
1058 313 715
1627 1504 226
475 891 125
690 1592 132
594 1380 404
958 1362 989
1623 1225 420
25 493 10
734 323 752
1230 1793 262
1784 563 47
973 1240 110
306 806 557
1283 1207 923
1090 68 544
986 680 321
6 724 309
1389 593 960
1643 1171 14
1605 1750 422
1264 1121 636
1685 324 13
426 1138 377
1861 1399 127
1311 58 41
578 1748 861
1632 917 674
1900 257 42
1025 928 828
456 590 596
1138 1770 448
1603 783 408
1286 1542 647
53 308 400
1732 1645 230
978 63 275
1604 1739 554
21 1137 817
774 1142 16
332 1506 364
1176 1038 666
1420 962 57
205 1589 20
65 1192 238
1562 1950 215
1051 1158 321
1914 119 838
1686 194 332
1593 1715 768
764 1611 637
1356 1385 711
1215 1842 649
919 1659 155
988 722 648
1648 1249 291
1745 480 91
1273 36 642
1340 1437 711
671 1363 298
1877 1606 405
1933 452 928
1811 1255 423
229 1397 996
113 682 977
1331 0 995
1056 1027 62
802 64 148
787 1655 379
1043 1630 579
1935 1688 331
242 1640 84
761 431 821
1623 601 393
1869 1660 746
569 1243 107
940 1783 358
614 1709 251
77 592 392
960 1408 909
1548 1935 593
1734 137 261
613 1392 906
1748 1706 301
251 560 836
766 1690 858
1506 1563 385
615 349 347
1967 623 166
15 1328 513
1463 898 537
669 1752 427
1733 1541 888
820 340 100
979 1473 957
1967 616 172
1846 111 367
1567 1135 830
498 1069 779
1135 389 365
1658 1418 729
1967 231 292
1855 670 328
1740 363 186
221 1260 54
1073 12 438
1055 1832 49
62 403 72
1186 563 309
565 1323 625
1300 576 853
1494 1870 751
325 228 420
1031 387 85
1840 1747 209
651 1969 564
1324 1729 679
15 1692 445
1779 613 777
1947 426 299
842 1354 832
671 1993 458
1867 1603 227
388 1909 163
121 1792 628
916 1056 612
348 603 853
1404 945 329
310 1924 634
366 114 836
981 541 919
644 84 418
521 316 161
1208 1351 753
1812 854 650
172 1493 196
236 1924 565
1325 741 478
1029 1761 656
1112 1993 667
1249 496 573
1028 47 105
520 90 111
356 1767 456
794 860 653
1288 895 285
1767 738 591
1662 1523 515
708 1830 439
1968 1450 736
1178 442 785
1585 1859 963
791 281 667
697 1703 680
906 551 405
1631 1039 435
1813 1027 257
655 776 296
698 946 843
1096 524 966
1384 1039 461
1256 609 101
274 889 510
1502 892 615
494 381 266
1110 1007 149
1372 1376 264
1468 162 49
38 1536 489
151 4 345
1499 1669 57
462 764 277
1344 332 544
1603 995 647
292 1321 294
1175 804 120
18 290 567
76 1679 481
431 1810 495
700 142 863
1743 1038 489
1100 1400 546
1501 962 159
812 241 817
1547 692 918
494 1086 936
1832 201 720
1635 980 763
1569 1452 204
1778 124 279
1568 558 920
1504 1373 572
206 1671 137
66 1195 542
595 1356 258
1359 1421 539
212 173 772
1945 1006 549
508 1392 45
641 20 795
1096 299 379
194 1136 631
1173 1257 306
1617 1941 705
1443 242 734
892 593 258
1147 1673 822
311 1677 484
1861 1911 311
647 1047 761
1468 1588 941
965 1665 848
1326 1076 42
496 1093 845
573 771 617
1898 1938 245
986 1817 266
924 1671 292
980 77 446
304 1859 727
280 274 215
1864 1231 343
617 909 711
1890 837 20
514 322 119
927 1969 290
1305 1893 94
724 276 634
1859 1048 945
333 558 884
1539 957 474
1502 1999 70
1430 687 179
1600 754 951
646 515 498
1981 180 493
1494 602 800
1350 798 63
1296 676 864
684 340 645
757 962 284
1744 819 76
1233 1908 55
770 1083 164
847 1436 545
533 494 221
67 875 869
1783 479 611
911 1377 926
373 1066 647
301 1569 837
1806 1321 425
70 721 596
626 1048 573
17 1281 259
1510 1179 173
458 96 821
1764 704 577
757 1553 848
1644 1120 476
975 1531 362
1788 1225 362
660 1944 542
1538 1736 186
1177 1058 276
789 844 499
1853 1825 677
1832 1492 711
1439 923 851
1409 1518 250
1530 39 964
59 337 808
131 1967 644
322 766 781
799 1994 30
1470 1112 736
1642 1422 103
464 165 525
1874 1427 638
1806 839 413
1644 623 644
51 1477 453
1143 1366 361
548 361 369
1690 824 184
372 575 86
858 848 365
278 260 874
427 1506 335
384 1048 930
379 1852 916
1281 161 637
1887 1439 390
63 1845 497
1031 704 752
769 1978 933
1015 1493 15
1534 665 148
1593 1835 497
909 1601 954
98 1141 789
947 244 801
816 1547 632
538 698 744
617 1992 758
1021 1897 796
1658 1206 657
476 1242 200
1136 482 662
897 52 402
1747 284 849
1748 153 724
404 769 956
502 1391 536
1712 384 502
820 582 839
148 1577 95
1078 1260 797
1858 1729 463
1063 953 498
190 694 521
947 271 734
557 1011 425
1638 1610 237
696 394 189
1402 1546 582
1237 1674 234
904 1314 883
1264 39 891
1566 1216 106
1878 1 162
1908 154 148
950 1320 675
263 1677 272
1042 1271 877
713 280 796
1878 1503 164
797 1325 630
1946 1400 340
370 162 69
177 1626 651
693 454 978
1403 1628 288
434 1270 179
1392 184 429
1369 1697 381
275 248 569
1416 823 387
17 1564 637
1719 695 666
1048 451 479
1733 1256 191
199 1094 259
792 441 997
621 1195 681
1485 610 706
1943 1713 941
699 771 211
1912 1576 551
1419 1566 384
926 248 540
190 184 983
1631 1468 993
1199 1639 295
194 1700 661
1074 149 17
484 307 802
743 1231 868
1446 1966 762
1560 940 889
1038 126 267
1220 492 341
105 577 266
829 57 991
1008 1402 781
337 620 330
1927 1796 638
539 629 385
143 1813 880
776 329 300
260 820 145
930 1076 307
1235 1943 78
847 882 49
752 690 120
1223 1348 932
1176 621 881
1069 111 890
148 1726 907
884 1371 154
1778 590 158
1563 1276 338
1283 888 115
1978 1727 146
1449 421 900
778 78 895
1688 709 452
1813 1760 836
1176 1258 606
1894 514 184
1020 615 836
219 1894 455
1133 137 646
1005 389 884
1301 68 865
1254 226 394
557 226 232
494 1062 115
1295 1547 661
563 816 592
871 292 524
1372 1431 225
747 64 710
1631 275 459
1068 673 508
1973 945 316
107 1108 173
748 1450 120
1568 824 631
116 1742 556
429 373 690
1016 1677 783
178 502 233
14 588 643
374 1836 627
139 938 22
1204 1875 424
1456 500 158
109 761 688
669 436 447
1795 1179 542
1773 29 818
366 981 947
1671 682 330
641 417 140
1343 1011 844
1408 215 693
1811 1612 982
581 1151 838
1044 374 320
1034 1988 928
1781 1756 590
165 82 81
1903 1040 12
1444 1307 192
1410 761 202
362 1806 714
1387 379 189
592 1843 764
702 1852 385
315 1991 494
1478 1059 364
1284 736 122
1185 1134 336
27 1255 155
1536 698 700
1781 903 591
1224 53 762
872 1392 567
1249 450 789
201 54 607
202 623 20
249 660 550
694 1340 581
1495 1244 467
332 1931 546
386 695 718
1124 516 988
1176 1194 824
623 1197 635
27 1632 315
276 853 805
351 902 900
1978 1625 27
1119 282 607
812 614 525
1360 1416 90
755 1587 178
237 457 881
1015 1948 174
1652 1907 841
1305 513 137
1483 75 12
331 1628 816
1739 405 782
1138 1086 934
616 1294 514
1655 1390 876
452 1084 544
1536 1066 369
1079 1160 410
501 248 387
1449 1036 448
1003 1361 218
694 1897 371
1087 344 806
157 117 50
248 33 948
1942 408 971
709 1187 415
1163 1977 795
1626 1151 256
1262 1731 481
668 455 428
1846 1948 519
375 152 408
531 560 531
1173 1749 996
898 1322 360
1698 784 63
1287 6 184
956 754 642
1443 310 816
1530 997 610
891 1277 955
1380 211 178
1662 159 554
1431 183 551
703 719 261
985 1378 507
1925 349 331
315 103 503
1628 988 364
1247 1516 959
1675 237 262
1232 358 968
272 875 77
612 1912 271
1977 794 907
1486 1639 155
1470 1552 902
1777 1165 953
509 894 679
694 1468 481
1155 361 923
1279 423 104
720 620 96
422 1633 501
1313 20 962
1474 1659 63
1805 1213 38
1411 554 947
130 1235 215
1352 1270 573
1282 1564 772
1583 1839 55
227 1559 13
1913 547 326
109 711 613
1763 1496 784
1758 1135 139
343 1553 520
970 1617 973
248 1477 619
1534 501 139
1865 102 520
435 252 319
981 1207 576
108 1788 343
744 937 125
855 1221 241
1312 435 714
230 1589 453
584 1061 360
560 1680 219
1516 138 740
1382 538 1000
102 400 55
825 851 452
90 1104 984
1549 1298 598
1697 874 801
395 1326 947
1368 1431 599
424 1888 722
1267 1637 387
1840 554 928
1269 818 412
1703 998 67
394 606 902
58 765 778
1345 775 959
1399 536 913
619 1822 517
648 171 905
616 883 412
1820 866 666
1371 672 985
1619 679 922
376 371 43
962 765 870
1772 1949 871
883 49 632
597 271 594
939 1892 814
363 314 559
729 1881 539
618 935 981
349 318 788
1878 1250 418
1694 1399 308
904 458 687
226 1946 989
1809 721 914
370 1431 640
1496 1988 470
624 1191 29
421 134 445
1703 1494 868
436 932 989
972 683 102
1183 274 225
1121 1103 612
1447 1682 510
1456 668 704
1726 1665 373
1208 878 439
916 119 794
1929 1234 347
406 55 544
1971 110 533
590 724 197
466 1783 552
829 1490 64
454 139 1000
233 438 180
86 1508 913
1690 1663 613
423 676 484
393 1790 562
1767 1159 915
1370 1145 979
259 1548 652
258 700 599
1779 1420 875
650 1606 130
1079 1142 685
1396 1646 505
40 704 345
955 258 844
1011 1667 512
410 1176 637
1954 880 253
1247 1760 104
389 1650 793
286 1383 273
397 1119 225
1459 261 46
1895 868 169
720 324 973
1901 1594 63
1797 302 634
490 383 43
444 331 553
1307 1474 799
1302 552 14
930 96 415
286 617 96
1803 302 865
1340 1067 676
1656 141 840
926 1291 736
700 557 324
1126 417 338
1272 445 291
1745 1299 144
685 1290 219
733 1495 213
1626 872 58
1400 389 365
607 115 492
1582 1021 872
1433 1810 972
147 1736 483
1077 1772 551
1799 1347 442
956 1796 566
288 877 490
383 1112 565
1775 603 115
616 1439 328
79 1468 407
866 1151 888
1638 99 442
1531 1004 503
1217 932 62
112 297 982
1472 1663 927
804 437 371
17 1771 366
978 404 327
566 747 883
1090 1903 17
0 1426 167
1693 640 331
1635 1502 666
1632 1614 637
1786 1883 520
874 740 662
517 1530 18
979 1222 893
437 400 637
466 1005 660
1287 1878 919
1085 645 143
204 1940 654
1445 68 441
953 897 118
1704 502 196
1104 1053 514
787 1710 217
188 1719 496
716 1664 530
1890 1701 416
817 1755 296
1733 1658 383
547 114 418
1825 717 847
869 1237 828
1142 1317 910
628 1812 953
1515 958 726
1698 1650 933
